CodigoFactura,TipoFactura,Sucursal,Cliente,Producto,Precio,Cantidad,FechaHora,MedioPago,Empleado,DetallesPago
560-52-4569,B,MD1,0,Aceite corporal rosa mosqueta Deliplus,4.99,2,2024-12-12 08:38:03,Tarjeta de credito,3617,5156-1870-3334-3160
560-52-4569,B,MD1,0,Eau de toilette mujer Soplo,7.0,2,2024-12-12 08:38:03,Tarjeta de credito,3617,5156-1870-3334-3160
932-90-3277,A,RM1,21454060,Discos desmaquillantes Deliplus redondos,0.95,9,2023-12-19 17:14:00,Tarjeta de credito,6326,5186-0952-6807-3648
932-90-3277,A,RM1,21454060,Tarta infantil Frozen congelada,11.0,1,2023-12-19 17:14:00,Tarjeta de credito,6326,5186-0952-6807-3648
932-90-3277,A,RM1,21454060,Maquillaje fluido face finity Max Factor 75 golden,8.95,2,2023-12-19 17:14:00,Tarjeta de credito,6326,5186-0952-6807-3648
932-90-3277,A,RM1,21454060,11 Panecillos,1.0,8,2023-12-19 17:14:00,Tarjeta de credito,6326,5186-0952-6807-3648
539-14-6517,A,RM1,36086522,Café en cápsula espresso Tassimo,4.52,4,2024-04-10 07:53:53,Tarjeta de credito,4940,5571-5525-0492-2145
539-14-6517,A,RM1,36086522,Panecillo 50% harina integral de trigo sin sal añadida,0.2,9,2024-04-10 07:53:53,Tarjeta de credito,4940,5571-5525-0492-2145
898-10-3227,A,RM2,45965400,Pintalabios cremoso Deliplus 13,4.5,6,2024-03-30 14:43:28,Tarjeta de credito,4148,4830-9005-7817-583
898-10-3227,A,RM2,45965400,Migas de bacalao sin espinas y sin piel Hacendado congeladas,2.98,3,2024-03-30 14:43:28,Tarjeta de credito,4148,4830-9005-7817-583
396-43-7876,C,CP1,0,Cápsulas huesos y articulaciones Deliplus,3.95,10,2023-05-30 05:16:55,Efectivo,4940,
396-43-7876,C,CP1,0,Galletas rellenas de frambuesa Hacendado bañadas de chocolate,1.09,6,2023-05-30 05:16:55,Efectivo,4940,
396-43-7876,C,CP1,0,Desodorante stick hombre ice blue Williams,2.0,4,2023-05-30 05:16:55,Efectivo,4940,
946-26-4615,A,RM2,40257628,Petit Nesquik Nestlé,1.29,10,2024-03-03 07:54:10,Billetera Electronica,6319,172bd3f6e24d2127a1dd1c5ef29baaab475b87ec27f2d14f747f6625f50f1eb8
338-39-2132,C,SJ1,35704130,Toallitas íntimas cuidado diario Deliplus,1.55,2,2024-06-02 04:00:46,Billetera Electronica,2644,bfe51713320d5c8754a23f686eda08bd4cc9da3597b7ff538d5f441fbde9c862
338-39-2132,C,SJ1,35704130,Café en cápsula descafeinado Cocatech,3.4,8,2024-06-02 04:00:46,Billetera Electronica,2644,bfe51713320d5c8754a23f686eda08bd4cc9da3597b7ff538d5f441fbde9c862
338-39-2132,C,SJ1,35704130,Mousse con ternera gato adulto Delikuit,1.7,6,2024-06-02 04:00:46,Billetera Electronica,2644,bfe51713320d5c8754a23f686eda08bd4cc9da3597b7ff538d5f441fbde9c862
201-34-2307,B,MD2,41851748,Chorizo sarta ibérico La Hacienda del ibérico,2.19,1,2023-08-29 10:35:56,Billetera Electronica,6326,11ff4e04d3ac0dcfc6840dc80913fa3a2dbcbd58fc411df685b4a548191d9e69
201-34-2307,B,MD2,41851748,Licor dulce Amaretto Del Patriarca,4.75,10,2023-08-29 10:35:56,Billetera Electronica,6326,11ff4e04d3ac0dcfc6840dc80913fa3a2dbcbd58fc411df685b4a548191d9e69
201-34-2307,B,MD2,41851748,Danonino maxi sabor fresa y plátano Danone,1.69,3,2023-08-29 10:35:56,Billetera Electronica,6326,11ff4e04d3ac0dcfc6840dc80913fa3a2dbcbd58fc411df685b4a548191d9e69
918-92-6124,B,SJ1,0,Cápsulas alcachofa Deliplus,4.5,3,2023-07-10 19:42:46,Billetera Electronica,4940,99fc5473c7849f27cd0749efa4ab380b6b250f35df90ce555bf768167594083e
918-92-6124,B,SJ1,0,99% cacao extrafino negro Hacendado,1.75,4,2023-07-10 19:42:46,Billetera Electronica,4940,99fc5473c7849f27cd0749efa4ab380b6b250f35df90ce555bf768167594083e
742-21-3318,B,RM1,0,Picos saladitos Hacendado,1.0,3,2023-05-16 13:16:00,Tarjeta de credito,3676,5133-8213-4314-2182
742-21-3318,B,RM1,0,Patata para micro,1.1,1,2023-05-16 13:16:00,Tarjeta de credito,3676,5133-8213-4314-2182
742-21-3318,B,RM1,0,Chanquitos enharinados Pescanova ultracongelados,1.65,8,2023-05-16 13:16:00,Tarjeta de credito,3676,5133-8213-4314-2182
277-41-3484,C,CP1,42357569,Detergente ropa All in 1 Ariel en cápsulas,4.85,3,2023-03-05 06:58:09,Tarjeta de credito,7127,4534-9014-6814-944
277-41-3484,C,CP1,42357569,Sopa instantánea de verduras Gallina Blanca Sopinstant,1.1,10,2023-03-05 06:58:09,Tarjeta de credito,7127,4534-9014-6814-944
277-41-3484,C,CP1,42357569,Vino rosado Dominio de Borgia,5.35,9,2023-03-05 06:58:09,Tarjeta de credito,7127,4534-9014-6814-944
277-41-3484,C,CP1,42357569,Berberechos al natural L Hacendado,4.65,4,2023-03-05 06:58:09,Tarjeta de credito,7127,4534-9014-6814-944
277-41-3484,C,CP1,42357569,Galletas Oreo,1.05,3,2023-03-05 06:58:09,Tarjeta de credito,7127,4534-9014-6814-944
540-20-9243,A,RM2,0,Boquerón sin limpiar,0.99,5,2024-01-31 08:25:23,Efectivo,6887,
540-20-9243,A,RM2,0,Coloración permanente Deliplus 8.31 nude arena,3.9,1,2024-01-31 08:25:23,Efectivo,6887,
854-33-2184,B,MD2,0,Galletas rellenas de frambuesa Hacendado bañadas de chocolate,1.09,9,2025-02-04 00:47:51,Efectivo,1322,
854-33-2184,B,MD2,0,Algodón 100% zig-zag Deliplus,1.2,9,2025-02-04 00:47:51,Efectivo,1322,
854-33-2184,B,MD2,0,Loción facial limpiadora Deliplus pieles grasas,3.95,3,2025-02-04 00:47:51,Efectivo,1322,
854-33-2184,B,MD2,0,Solomillo de cerdo ibérico,6.62,10,2025-02-04 00:47:51,Efectivo,1322,
854-33-2184,B,MD2,0,Tortellini con ricotta y espinacas Pagani,0.99,1,2025-02-04 00:47:51,Efectivo,1322,
216-41-7112,B,RM2,27663848,Lote hombre Springfield,12.0,10,2023-10-05 02:36:38,Efectivo,6356,
216-41-7112,B,RM2,27663848,Crema facial día antiarrugas Lift+ Diadermine con hialurón,9.95,9,2023-10-05 02:36:38,Efectivo,6356,
216-41-7112,B,RM2,27663848,Protegeslip normal Deliplus Dry,2.4,3,2023-10-05 02:36:38,Efectivo,6356,
977-82-8843,A,MD2,0,Pimentón picante Hacendado,0.75,8,2024-12-03 20:11:58,Tarjeta de credito,7515,4958-9287-1243-372
977-82-8843,A,MD2,0,Vino blanco verdejo D.O Rueda Abadía Mantrús,2.2,3,2024-12-03 20:11:58,Tarjeta de credito,7515,4958-9287-1243-372
977-82-8843,A,MD2,0,Chocolate extrafino negro Hacendado con arándanos y sésamo,1.25,4,2024-12-03 20:11:58,Tarjeta de credito,7515,4958-9287-1243-372
977-82-8843,A,MD2,0,Alistado mediano Hacendado congelado,24.95,5,2024-12-03 20:11:58,Tarjeta de credito,7515,4958-9287-1243-372
738-57-2413,A,CP2,0,Petit sabores Hacendado,1.25,1,2023-11-19 08:38:09,Tarjeta de credito,4085,5173-5969-4649-1735
738-57-2413,A,CP2,0,Mejillón,1.95,9,2023-11-19 08:38:09,Tarjeta de credito,4085,5173-5969-4649-1735
738-57-2413,A,CP2,0,Nachos Hacendado,0.85,10,2023-11-19 08:38:09,Tarjeta de credito,4085,5173-5969-4649-1735
717-98-6213,A,CP1,0,Coloración permanente L'Oréal 7.1 rubio ceniza,7.95,10,2023-12-12 13:33:48,Efectivo,2919,
888-58-7288,B,MD1,0,Licor crema de whisky Baileys,12.69,3,2024-04-17 14:13:06,Billetera Electronica,4674,42922ec11896616f0cf45db62fceeac14dca15ca3c04c74ac25ba66d3b76eeb0
979-47-2594,A,CP1,28962645,Fajitas pollo y verduras,3.5,1,2023-12-19 23:56:56,Tarjeta de credito,4148,5516-0039-6991-7898
235-41-1672,C,MD1,37271702,Barras de incienso Sonata aroma sándalo,1.1,6,2024-03-17 09:29:39,Billetera Electronica,2178,af4ce5c45e2e96b435f64a6fb2a603048edac974093735537f654e1e7af9e4c1
235-41-1672,C,MD1,37271702,Crema facial hidra-sensitive dermik Deliplus con activo calmante,6.0,1,2024-03-17 09:29:39,Billetera Electronica,2178,af4ce5c45e2e96b435f64a6fb2a603048edac974093735537f654e1e7af9e4c1
235-41-1672,C,MD1,37271702,Corrector stick Deliplus 02,4.0,3,2024-03-17 09:29:39,Billetera Electronica,2178,af4ce5c45e2e96b435f64a6fb2a603048edac974093735537f654e1e7af9e4c1
235-41-1672,C,MD1,37271702,Fideuá Hacendado,0.49,6,2024-03-17 09:29:39,Billetera Electronica,2178,af4ce5c45e2e96b435f64a6fb2a603048edac974093735537f654e1e7af9e4c1
588-85-2672,A,CP1,41704303,Nécora cocida Errigal Bay congelada,5.95,5,2024-11-21 06:33:51,Efectivo,2571,
588-85-2672,A,CP1,41704303,Papel de regalo estampado Bosque Verde,0.7,5,2024-11-21 06:33:51,Efectivo,2571,
588-85-2672,A,CP1,41704303,6 Panes de leche 3%,1.3,7,2024-11-21 06:33:51,Efectivo,2571,
746-32-3766,B,SJ2,38991629,Refresco limón Schweppes original,5.44,8,2023-05-23 20:22:11,Billetera Electronica,1722,fcc59f320fd78a510989f460b166246aa68292dfc8c694ba7ed394e4f1d50a3a
746-32-3766,B,SJ2,38991629,Salsa fresca queso Hacendado,1.29,8,2023-05-23 20:22:11,Billetera Electronica,1722,fcc59f320fd78a510989f460b166246aa68292dfc8c694ba7ed394e4f1d50a3a
746-32-3766,B,SJ2,38991629,Recambio rasqueta vitrocerámicas Bosque Verde,1.3,3,2023-05-23 20:22:11,Billetera Electronica,1722,fcc59f320fd78a510989f460b166246aa68292dfc8c694ba7ed394e4f1d50a3a
746-32-3766,B,SJ2,38991629,Chalotas,1.25,3,2023-05-23 20:22:11,Billetera Electronica,1722,fcc59f320fd78a510989f460b166246aa68292dfc8c694ba7ed394e4f1d50a3a
234-94-2780,B,MD2,20011422,Maquillaje mat mousse Maybelline 30 sand,6.95,10,2024-10-08 19:00:23,Billetera Electronica,1362,8f8dae949b1e11a8354ae5c468da78bc45c35dd7d2d2c55c39ee189dba370b2b
234-94-2780,B,MD2,20011422,Ranas varios colores Deliplus,1.0,8,2024-10-08 19:00:23,Billetera Electronica,1362,8f8dae949b1e11a8354ae5c468da78bc45c35dd7d2d2c55c39ee189dba370b2b
234-94-2780,B,MD2,20011422,Pintalabios mate Deliplus 19,4.5,6,2024-10-08 19:00:23,Billetera Electronica,1362,8f8dae949b1e11a8354ae5c468da78bc45c35dd7d2d2c55c39ee189dba370b2b
251-87-6828,C,HA1,0,Sal rosa del Himalaya Hacendado,1.7,3,2023-09-09 21:54:01,Billetera Electronica,5127,cad369083ad0635aaa73f789b0592b9d501ff26237a22c8a53cb4308b864cee5
251-87-6828,C,HA1,0,Vino tinto D.O Campo de Borja Borsao barrica,2.3,1,2023-09-09 21:54:01,Billetera Electronica,5127,cad369083ad0635aaa73f789b0592b9d501ff26237a22c8a53cb4308b864cee5
251-87-6828,C,HA1,0,Filetes de melva en aceite de girasol Hacendado,2.36,2,2023-09-09 21:54:01,Billetera Electronica,5127,cad369083ad0635aaa73f789b0592b9d501ff26237a22c8a53cb4308b864cee5
251-87-6828,C,HA1,0,Vino tinto D.O Navarra Embrujada roble,2.0,9,2023-09-09 21:54:01,Billetera Electronica,5127,cad369083ad0635aaa73f789b0592b9d501ff26237a22c8a53cb4308b864cee5
799-38-3804,B,SJ1,26730773,Babero desechable Deliplus,1.95,10,2023-04-13 05:51:59,Billetera Electronica,7357,5f0554ad18271bafd3f1e3219435ae06db696d27bc8acbce092c2273aa7447ca
799-38-3804,B,SJ1,26730773,Tomate frito con cebolla Hacendado,1.05,2,2023-04-13 05:51:59,Billetera Electronica,7357,5f0554ad18271bafd3f1e3219435ae06db696d27bc8acbce092c2273aa7447ca
812-29-9243,B,LD1,41704303,Protegeslip normal Evax,2.99,4,2023-05-21 17:18:15,Efectivo,6326,
812-29-9243,B,LD1,41704303,Paleta matamoscas Bosque Verde,0.75,1,2023-05-21 17:18:15,Efectivo,6326,
812-29-9243,B,LD1,41704303,Alcohol de limpieza perfumado Bosque Verde,1.95,5,2023-05-21 17:18:15,Efectivo,6326,
812-29-9243,B,LD1,41704303,Refresco de naranja Trina sin gas,2.96,9,2023-05-21 17:18:15,Efectivo,6326,
427-91-4202,A,HA1,34418836,Eau de toilette hombre Como tú Aventura,7.0,6,2023-03-21 09:15:27,Billetera Electronica,1417,34007edbc03471377bd2586bd663d0729ff5d75ebdff8208d0638906719cbdda
427-91-4202,A,HA1,34418836,Pipetas anti-insectos para perro Krislin,4.6,7,2023-03-21 09:15:27,Billetera Electronica,1417,34007edbc03471377bd2586bd663d0729ff5d75ebdff8208d0638906719cbdda
427-91-4202,A,HA1,34418836,Limpiahogar desinfectante Bosque Verde,2.2,4,2023-03-21 09:15:27,Billetera Electronica,1417,34007edbc03471377bd2586bd663d0729ff5d75ebdff8208d0638906719cbdda
427-91-4202,A,HA1,34418836,Queso fresco Burgo de Arias,2.19,1,2023-03-21 09:15:27,Billetera Electronica,1417,34007edbc03471377bd2586bd663d0729ff5d75ebdff8208d0638906719cbdda
427-91-4202,A,HA1,34418836,Vino tinto D.O Ribera del Duero Abadía Mantrús roble,3.15,4,2023-03-21 09:15:27,Billetera Electronica,1417,34007edbc03471377bd2586bd663d0729ff5d75ebdff8208d0638906719cbdda
882-49-1521,C,MD2,44593786,Leche desnatada Asturiana,7.5,10,2024-01-20 15:57:56,Efectivo,6026,
882-49-1521,C,MD2,44593786,Queso tronchón tierno Montesinos,2.56,1,2024-01-20 15:57:56,Efectivo,6026,
882-49-1521,C,MD2,44593786,Salteado de setas laminadas,1.72,2,2024-01-20 15:57:56,Efectivo,6026,
882-49-1521,C,MD2,44593786,Hojaldre de Astorga Dulma,0.15,10,2024-01-20 15:57:56,Efectivo,6026,
620-96-3583,B,HA1,34176399,Cacahuete frito con miel Hacendado,1.5,7,2024-06-21 13:16:38,Efectivo,7960,
620-96-3583,B,HA1,34176399,Gel corporal infantil Deliplus,1.8,10,2024-06-21 13:16:38,Efectivo,7960,
620-96-3583,B,HA1,34176399,Helado tutti frutti Hacendado,2.15,9,2024-06-21 13:16:38,Efectivo,7960,
412-72-2398,B,MD2,28468109,Copas cava de plástico Bosque Verde,1.6,10,2024-02-02 15:43:59,Efectivo,5399,
745-86-4694,A,MD1,31571292,Colgador WC azul efecto lejía Bosque Verde,1.4,1,2024-12-26 02:25:47,Efectivo,6216,
745-86-4694,A,MD1,31571292,Pila de botón CR2032 Panasonic,2.6,2,2024-12-26 02:25:47,Efectivo,6216,
745-86-4694,A,MD1,31571292,Aros de cebolla rebozados Hacendado ultracongelados,1.75,7,2024-12-26 02:25:47,Efectivo,6216,
745-86-4694,A,MD1,31571292,Panecillo 30% integral de trigo,0.19,4,2024-12-26 02:25:47,Efectivo,6216,
745-86-4694,A,MD1,31571292,Huevo de chocolate Hacendado,1.0,10,2024-12-26 02:25:47,Efectivo,6216,
992-16-3666,C,MD1,40386608,Cepillo fibras duras Bosque Verde,2.4,6,2024-11-25 15:47:28,Billetera Electronica,5399,8e36aa76c924b62f1af6e0fa4e81056bfb3c15a565fd1bccb68f6ecb454e5f4f
992-16-3666,C,MD1,40386608,Almendra frita Hacendado,2.95,2,2024-11-25 15:47:28,Billetera Electronica,5399,8e36aa76c924b62f1af6e0fa4e81056bfb3c15a565fd1bccb68f6ecb454e5f4f
643-94-9781,A,MD1,24538891,Dentífrico max white one Colgate,2.7,7,2023-04-03 13:27:22,Efectivo,9443,
643-94-9781,A,MD1,24538891,Maquillaje compacto Deliplus 01,6.0,1,2023-04-03 13:27:22,Efectivo,9443,
643-94-9781,A,MD1,24538891,Gel de manos higienizante P Beauty Everyday hidroalcohólico,1.75,7,2023-04-03 13:27:22,Efectivo,9443,
643-94-9781,A,MD1,24538891,Laca de uñas efecto gel Deliplus 671 rosa manicura francesa,2.65,2,2023-04-03 13:27:22,Efectivo,9443,
643-94-9781,A,MD1,24538891,Ginebra London dry gin Tanqueray,14.99,5,2023-04-03 13:27:22,Efectivo,9443,
303-25-9328,A,CP2,0,Vino tinto D.O Ribera del Duero Condado de Teón roble,4.95,5,2023-11-09 21:35:41,Billetera Electronica,4148,ed87c56ad525bf6fa6a8411201c9272310d28bd650e25ea2344e29d00562e5cc
303-25-9328,A,CP2,0,Palitos de merluza a la romana Hacendado ultracongelados,1.85,5,2023-11-09 21:35:41,Billetera Electronica,4148,ed87c56ad525bf6fa6a8411201c9272310d28bd650e25ea2344e29d00562e5cc
826-73-6628,B,CP1,31197190,Corvina limpia con cabeza,10.41,10,2024-09-22 08:46:01,Tarjeta de credito,5537,5585-6346-5004-9368
826-73-6628,B,CP1,31197190,Mermelada de albaricoque Hacendado light,1.35,7,2024-09-22 08:46:01,Tarjeta de credito,5537,5585-6346-5004-9368
826-73-6628,B,CP1,31197190,Espuma ondas marcadas cabello rizado Deliplus fijación 3,1.99,4,2024-09-22 08:46:01,Tarjeta de credito,5537,5585-6346-5004-9368
298-51-4882,B,CP1,36727485,Ginebra London dry gin Glivery,6.45,10,2023-08-28 18:33:48,Efectivo,6314,
298-51-4882,B,CP1,36727485,Cerveza Pilsen Sabor a Sur Steinburg,3.24,2,2023-08-28 18:33:48,Efectivo,6314,
298-51-4882,B,CP1,36727485,Mango escoba/fregona Bosque Verde 140 cm,0.8,10,2023-08-28 18:33:48,Efectivo,6314,
298-51-4882,B,CP1,36727485,Galletas canela Hacendado,1.27,4,2023-08-28 18:33:48,Efectivo,6314,
863-40-8186,B,MD1,0,Pollo asado troceado Platos Tradicionales,4.65,9,2024-04-17 18:58:45,Efectivo,2810,
288-80-3119,C,RM2,26868270,Pimienta negra molida Hacendado,0.69,4,2023-11-28 03:37:32,Tarjeta de credito,6679,5128-8606-8003-2839
288-80-3119,C,RM2,26868270,Detergente ropa prendas delicadas Bosque Verde líquido,1.69,1,2023-11-28 03:37:32,Tarjeta de credito,6679,5128-8606-8003-2839
288-80-3119,C,RM2,26868270,Eau de toilette hombre Criterio Ego,9.0,5,2023-11-28 03:37:32,Tarjeta de credito,6679,5128-8606-8003-2839
176-74-8381,B,HA1,43756531,Champú infantil Kids Deliplus,1.75,6,2023-12-21 13:09:55,Billetera Electronica,1326,31d0a6fa60d936580ab85a9508df82e925b8d91ae7ec1ed37646762be994d7e5
176-74-8381,B,HA1,43756531,"Bandas de cera especial brazos, ingles y axilas Deliplus piel sensible",1.25,4,2023-12-21 13:09:55,Billetera Electronica,1326,31d0a6fa60d936580ab85a9508df82e925b8d91ae7ec1ed37646762be994d7e5
176-74-8381,B,HA1,43756531,Butifarra fresca,3.16,6,2023-12-21 13:09:55,Billetera Electronica,1326,31d0a6fa60d936580ab85a9508df82e925b8d91ae7ec1ed37646762be994d7e5
142-65-9596,A,MD1,39250932,Lote hombre Crossmen,10.0,2,2023-04-20 01:50:52,Efectivo,8799,
142-65-9596,A,MD1,39250932,Salteado de verduras asadas Hacendado ultracongeladas,1.5,10,2023-04-20 01:50:52,Efectivo,8799,
142-65-9596,A,MD1,39250932,Pastel de crema,0.34,8,2023-04-20 01:50:52,Efectivo,8799,
142-65-9596,A,MD1,39250932,Champú Extra Suave Deliplus todo tipo de cabello,1.95,4,2023-04-20 01:50:52,Efectivo,8799,
676-35-9147,C,LD1,35704130,Mazorquitas de maíz agridulce Hacendado,1.7,3,2024-11-26 21:43:26,Efectivo,1901,
676-35-9147,C,LD1,35704130,Bombitas de maíz sabor mantequilla Hacendado,0.7,9,2024-11-26 21:43:26,Efectivo,1901,
924-33-4068,B,MD2,34681726,Panna Cotta de café con leche Hacendado,1.5,4,2024-07-16 15:46:00,Efectivo,6187,
924-33-4068,B,MD2,34681726,Medio repollo rizado,0.84,4,2024-07-16 15:46:00,Efectivo,6187,
115-62-4926,A,SJ2,0,Cera brillo todo tipo de cabello Deliplus fijación 4,2.7,1,2023-05-03 05:42:41,Efectivo,6660,
765-71-7319,A,HA1,41765362,Eau de toilette hombre Como tú Triunfo,7.0,9,2024-07-23 02:47:47,Tarjeta de credito,1901,4932-6517-7252-391
765-71-7319,A,HA1,41765362,Ambientador perlas Bosque Verde tiernos recuerdos,1.55,2,2024-07-23 02:47:47,Tarjeta de credito,1901,4932-6517-7252-391
765-71-7319,A,HA1,41765362,Sérum Vital Therapy DD Cream Deliplus cabello apagado y sin vida,4.05,5,2024-07-23 02:47:47,Tarjeta de credito,1901,4932-6517-7252-391
765-71-7319,A,HA1,41765362,Tiras protectoras de poliuretano surtidas Doctor San especial aqua,0.9,8,2024-07-23 02:47:47,Tarjeta de credito,1901,4932-6517-7252-391
765-71-7319,A,HA1,41765362,Queso en polvo especial pasta Hacendado,1.3,1,2024-07-23 02:47:47,Tarjeta de credito,1901,4932-6517-7252-391
251-85-9107,C,SJ1,0,Preparado lácteo con cacao y cereales crecimiento Hacendado +1 año,1.75,7,2024-02-13 14:13:57,Billetera Electronica,6660,c313d8c99ccb1e6c7e67f30b1b6c4e71b182a6ba7060c8ecc6e56a3525f9539a
251-85-9107,C,SJ1,0,Leche semidesnatada calcio Hacendado,4.26,4,2024-02-13 14:13:57,Billetera Electronica,6660,c313d8c99ccb1e6c7e67f30b1b6c4e71b182a6ba7060c8ecc6e56a3525f9539a
251-85-9107,C,SJ1,0,Pincel difuminador Deliplus,5.0,5,2024-02-13 14:13:57,Billetera Electronica,6660,c313d8c99ccb1e6c7e67f30b1b6c4e71b182a6ba7060c8ecc6e56a3525f9539a
251-85-9107,C,SJ1,0,Refresco piña-coco Gold Spring cero sin gas,0.95,8,2024-02-13 14:13:57,Billetera Electronica,6660,c313d8c99ccb1e6c7e67f30b1b6c4e71b182a6ba7060c8ecc6e56a3525f9539a
934-79-2890,C,SJ2,29032492,Máscara de pestañas rock & volume Deliplus negro,3.65,4,2024-09-03 06:05:47,Tarjeta de credito,2178,5599-0192-7445-7477
934-79-2890,C,SJ2,29032492,Ron dominicano añejo Ron Barceló,13.99,3,2024-09-03 06:05:47,Tarjeta de credito,2178,5599-0192-7445-7477
676-25-4773,A,HA1,46480887,Bacalao abierto en libro sin cabeza y sin espina,13.58,7,2023-03-20 06:36:01,Tarjeta de credito,8799,5108-5524-5011-1898
676-25-4773,A,HA1,46480887,Copos de maíz Corn Flakes Kellogg's,2.45,8,2023-03-20 06:36:01,Tarjeta de credito,8799,5108-5524-5011-1898
676-25-4773,A,HA1,46480887,Bebida de soja Vivesoy,8.88,10,2023-03-20 06:36:01,Tarjeta de credito,8799,5108-5524-5011-1898
676-25-4773,A,HA1,46480887,Chorizo picante extra Hacendado,2.1,5,2023-03-20 06:36:01,Tarjeta de credito,8799,5108-5524-5011-1898
259-25-6061,C,CP1,33513975,Maquinillas de afeitar Speed 3 Personna,1.95,1,2024-07-17 20:07:24,Tarjeta de credito,2571,5598-0030-9429-5305
259-25-6061,C,CP1,33513975,Barrita con proteínas Enervit Sport sabor chocolate,2.2,9,2024-07-17 20:07:24,Tarjeta de credito,2571,5598-0030-9429-5305
281-18-4804,C,MD2,23536973,Queso mozzarella Hacendado lonchas,1.35,9,2024-12-16 15:34:38,Billetera Electronica,6319,70918b92694e19da660fb5c1de0c795dffd439fb75b377b276935f29bda9bfc7
281-18-4804,C,MD2,23536973,Limpiahogar desinfectante Bosque Verde,2.2,1,2024-12-16 15:34:38,Billetera Electronica,6319,70918b92694e19da660fb5c1de0c795dffd439fb75b377b276935f29bda9bfc7
281-18-4804,C,MD2,23536973,Ravioli fresco requesón y espinacas Hacendado,1.59,10,2024-12-16 15:34:38,Billetera Electronica,6319,70918b92694e19da660fb5c1de0c795dffd439fb75b377b276935f29bda9bfc7
281-18-4804,C,MD2,23536973,"Pollo asado Tradigust relleno con jamón, queso y huevo",7.3,7,2024-12-16 15:34:38,Billetera Electronica,6319,70918b92694e19da660fb5c1de0c795dffd439fb75b377b276935f29bda9bfc7
281-18-4804,C,MD2,23536973,Cerveza Heineken,5.2,10,2024-12-16 15:34:38,Billetera Electronica,6319,70918b92694e19da660fb5c1de0c795dffd439fb75b377b276935f29bda9bfc7
394-33-7028,B,CP1,22017584,Refresco Coca-Cola,3.04,8,2023-06-22 17:34:42,Tarjeta de credito,8799,5154-8067-3453-7229
490-98-1926,C,SJ2,26730773,Sopa de ave Hacendado con fideos,0.7,4,2024-12-06 04:23:47,Efectivo,5127,
490-98-1926,C,SJ2,26730773,Fregona microfibra absorbente Bosque Verde,1.6,9,2024-12-06 04:23:47,Efectivo,5127,
540-27-5175,C,RM2,20487450,Crema facial antiarrugas Deliplus,4.0,6,2023-10-10 10:09:45,Tarjeta de credito,1417,4457-0606-0480-113
540-27-5175,C,RM2,20487450,Caramelos eucaliptus mentol Respiral Halls,1.2,8,2023-10-10 10:09:45,Tarjeta de credito,1417,4457-0606-0480-113
537-57-4158,C,LD1,41370592,Pañales bebé talla 4 de 9-14 kg Dodot,19.95,7,2023-10-18 23:42:47,Tarjeta de credito,2810,4846-1256-8299-579
537-57-4158,C,LD1,41370592,Preservativos dimensión On XL,4.8,3,2023-10-18 23:42:47,Tarjeta de credito,2810,4846-1256-8299-579
537-57-4158,C,LD1,41370592,Costilla de vacuno,1.35,5,2023-10-18 23:42:47,Tarjeta de credito,2810,4846-1256-8299-579
537-57-4158,C,LD1,41370592,Pañales bebé talla 6 de 17-28 kg Deliplus,5.65,3,2023-10-18 23:42:47,Tarjeta de credito,2810,4846-1256-8299-579
720-86-9479,C,MD2,33857750,Máscara de pestañas y cejas Deliplus transparente,3.0,5,2025-01-22 01:32:44,Billetera Electronica,6679,039cb335986538410708ef564c45d9a43f03b46a134e628874788cd2f96e9fba
720-86-9479,C,MD2,33857750,Laca de uñas My Soul Deliplus 905 glitter,3.0,4,2025-01-22 01:32:44,Billetera Electronica,6679,039cb335986538410708ef564c45d9a43f03b46a134e628874788cd2f96e9fba
